,marketingStatusSimplifiedCd,hasImage,statusText,beds,baths,area,sgapt,has3DModel,hasAdditionalAttributions,latitude,longitude,city,state,price,homeType,rentZestimate
4683,Non Owner Occupied,True,Sold,3.0,2.0,2040.0,Unknown Listed By,False,True,37.76564,-122.44913,San Francisco,CA,2400000.0,SINGLE_FAMILY,8529.0
4684,Non Owner Occupied,True,Sold,3.0,2.0,1650.0,Unknown Listed By,False,True,37.77796,-122.47673,San Francisco,CA,1725000.0,SINGLE_FAMILY,5500.0
4685,Non Owner Occupied,True,Sold,5.0,3.0,2175.0,Unknown Listed By,False,True,37.752148,-122.47823,San Francisco,CA,1600000.0,SINGLE_FAMILY,6465.0
4686,Non Owner Occupied,True,Sold,3.0,2.0,1350.0,Unknown Listed By,False,True,37.75071,-122.466,San Francisco,CA,1525000.0,SINGLE_FAMILY,5200.0
4687,Non Owner Occupied,True,Sold,2.0,3.0,2005.0,Unknown Listed By,False,True,37.743668,-122.46076,San Francisco,CA,1430000.0,SINGLE_FAMILY,6249.0
4688,Non Owner Occupied,True,Sold,2.0,1.0,1190.0,Unknown Listed By,True,True,37.711468,-122.39792,San Francisco,CA,1140000.0,SINGLE_FAMILY,3499.0
4689,Non Owner Occupied,True,Sold,4.0,2.0,1642.0,Unknown Listed By,False,True,37.73562,-122.421364,San Francisco,CA,2150000.0,SINGLE_FAMILY,5600.0
4690,Non Owner Occupied,True,Sold,3.0,2.0,1536.0,Unknown Listed By,False,True,37.71505,-122.41463,San Francisco,CA,1160000.0,SINGLE_FAMILY,4674.0
4691,Non Owner Occupied,True,Sold,,1.0,1075.0,Unknown Listed By,False,False,37.744907,-122.43738,San Francisco,CA,1600000.0,SINGLE_FAMILY,4485.0
4692,Non Owner Occupied,True,Sold,3.0,4.0,3100.0,Unknown Listed By,False,True,37.761105,-122.44679,San Francisco,CA,2800000.0,CONDO,9094.0
4693,Non Owner Occupied,True,Sold,4.0,3.0,2065.0,Unknown Listed By,False,True,37.75741,-122.422,San Francisco,CA,2350000.0,CONDO,7570.0
4694,Non Owner Occupied,True,Sold,3.0,3.0,1605.0,Unknown Listed By,False,True,37.75911,-122.389046,San Francisco,CA,1750000.0,CONDO,6490.0
4695,RecentChange,True,Sold,2.0,1.0,786.0,RecentChange,False,False,37.74302,-122.40891,San Francisco,CA,920000.0,CONDO,3650.0
4696,Non Owner Occupied,True,Sold,7.0,4.0,3070.0,Unknown Listed By,False,True,37.737938,-122.389015,San Francisco,CA,832500.0,MULTI_FAMILY,9499.0
4697,Non Owner Occupied,True,Sold,2.0,1.0,972.0,Unknown Listed By,False,True,37.804184,-122.40848,San Francisco,CA,1900000.0,SINGLE_FAMILY,3998.0
4698,Non Owner Occupied,True,Sold,3.0,3.0,2200.0,Unknown Listed By,False,True,37.787197,-122.4567,San Francisco,CA,3400000.0,SINGLE_FAMILY,13313.0
4699,Non Owner Occupied,True,Sold,4.0,2.0,1675.0,Unknown Listed By,False,True,37.768063,-122.449646,San Francisco,CA,1575000.0,CONDO,6499.0
4700,Non Owner Occupied,True,Sold,4.0,2.0,2044.0,Unknown Listed By,False,True,37.751225,-122.48089,San Francisco,CA,1100000.0,SINGLE_FAMILY,5749.0
4701,Non Owner Occupied,True,Sold,3.0,2.0,1800.0,Unknown Listed By,False,True,37.736477,-122.388176,San Francisco,CA,900000.0,SINGLE_FAMILY,4800.0
4702,Non Owner Occupied,True,Sold,3.0,2.0,1564.0,Unknown Listed By,True,True,37.70911,-122.44119,San Francisco,CA,1250000.0,SINGLE_FAMILY,4500.0
4703,Non Owner Occupied,True,Sold,3.0,2.0,1947.0,Unknown Listed By,False,True,37.734238,-122.44172,San Francisco,CA,2475000.0,SINGLE_FAMILY,5495.0
4704,Non Owner Occupied,True,Sold,2.0,1.0,0.0,Unknown Listed By,True,True,37.751095,-122.428085,San Francisco,CA,1235000.0,CONDO,4695.0
4705,Non Owner Occupied,True,Sold,2.0,1.0,0.0,Unknown Listed By,False,True,37.761703,-122.44421,San Francisco,CA,1360000.0,CONDO,4349.0
4706,Non Owner Occupied,True,Sold,1.0,2.0,862.0,Unknown Listed By,False,True,37.730564,-122.3727,San Francisco,CA,515000.0,CONDO,3549.0
4707,RecentChange,True,Sold,4.0,4.0,2184.0,RecentChange,False,False,37.762566,-122.44126,San Francisco,CA,1801000.0,SINGLE_FAMILY,8500.0
4708,Non Owner Occupied,True,Sold,,,3664.0,Unknown Listed By,False,False,37.787838,-122.44578,San Francisco,CA,1975000.0,MULTI_FAMILY,2895.0
4709,Non Owner Occupied,True,Sold,4.0,3.0,2415.0,Unknown Listed By,False,True,37.803776,-122.43905,San Francisco,CA,2200000.0,SINGLE_FAMILY,10624.0
4710,Non Owner Occupied,True,Sold,3.0,1.0,1608.0,Unknown Listed By,False,True,37.776382,-122.43095,San Francisco,CA,925000.0,CONDO,4950.0
4711,Non Owner Occupied,True,Sold,9.0,2.0,3395.0,Unknown Listed By,False,True,37.76955,-122.423546,San Francisco,CA,1700000.0,MULTI_FAMILY,8500.0
4712,Non Owner Occupied,True,Sold,3.0,3.0,1650.0,Unknown Listed By,False,True,37.786552,-122.4322,San Francisco,CA,1750000.0,SINGLE_FAMILY,7950.0
4713,Non Owner Occupied,True,Sold,3.0,2.0,2040.0,Unknown Listed By,True,True,37.780186,-122.50862,San Francisco,CA,1500000.0,SINGLE_FAMILY,5350.0
4714,Non Owner Occupied,True,Sold,5.0,4.0,2517.0,Unknown Listed By,False,True,37.740448,-122.50485,San Francisco,CA,1333000.0,SINGLE_FAMILY,6499.0
4715,Non Owner Occupied,True,Sold,3.0,2.0,1519.0,Unknown Listed By,False,True,37.733295,-122.44988,San Francisco,CA,1725000.0,SINGLE_FAMILY,4950.0
4716,Non Owner Occupied,True,Sold,4.0,3.0,2026.0,Unknown Listed By,False,True,37.730114,-122.45249,San Francisco,CA,2100000.0,SINGLE_FAMILY,6000.0
4717,Non Owner Occupied,True,Sold,2.0,1.0,1336.0,Unknown Listed By,False,True,37.719025,-122.43838,San Francisco,CA,1055000.0,SINGLE_FAMILY,3949.0
4718,Non Owner Occupied,True,Sold,4.0,3.0,2460.0,Unknown Listed By,False,True,37.7374,-122.43574,San Francisco,CA,2900000.0,SINGLE_FAMILY,10888.0
4719,Non Owner Occupied,True,Sold,2.0,1.0,720.0,Unknown Listed By,False,True,37.720497,-122.45378,San Francisco,CA,1000000.0,SINGLE_FAMILY,2600.0
4720,Non Owner Occupied,True,Sold,3.0,3.0,2160.0,Unknown Listed By,False,True,37.737453,-122.43772,San Francisco,CA,1800000.0,SINGLE_FAMILY,6199.0
4721,Non Owner Occupied,True,Sold,2.0,2.0,934.0,Unknown Listed By,False,True,37.75945,-122.4438,San Francisco,CA,1325000.0,CONDO,4850.0
4722,Non Owner Occupied,True,Sold,2.0,1.0,1206.0,Unknown Listed By,False,True,37.766895,-122.43176,San Francisco,CA,1410000.0,CONDO,4695.0
4723,Non Owner Occupied,True,Sold,7.0,4.0,3560.0,Unknown Listed By,False,True,37.79949,-122.41986,San Francisco,CA,2230000.0,MULTI_FAMILY,12994.0
4724,Non Owner Occupied,True,Sold,3.0,2.0,1365.0,Unknown Listed By,False,True,37.77774,-122.411064,San Francisco,CA,700000.0,CONDO,4999.0
4725,Non Owner Occupied,True,Sold,4.0,3.0,3402.0,Unknown Listed By,False,True,37.79082,-122.44947,San Francisco,CA,4800000.0,SINGLE_FAMILY,12552.0
4726,Non Owner Occupied,True,Sold,2.0,1.0,1226.0,Unknown Listed By,False,True,37.75752,-122.476326,San Francisco,CA,850000.0,SINGLE_FAMILY,4200.0
4727,Non Owner Occupied,True,Sold,3.0,3.0,0.0,Unknown Listed By,False,True,37.730965,-122.456764,San Francisco,CA,2300000.0,SINGLE_FAMILY,5536.0
4728,Non Owner Occupied,True,Sold,0.0,2.0,1396.0,Unknown Listed By,False,True,37.718876,-122.3954,San Francisco,CA,720000.0,SINGLE_FAMILY,3849.0
4729,Non Owner Occupied,True,Sold,3.0,2.0,1748.0,Unknown Listed By,False,True,37.733444,-122.43624,San Francisco,CA,2000000.0,SINGLE_FAMILY,5299.0
4730,Non Owner Occupied,True,Sold,4.0,4.0,3562.0,Unknown Listed By,False,True,37.789925,-122.43857,San Francisco,CA,6950000.0,SINGLE_FAMILY,27310.0
4731,Non Owner Occupied,True,Sold,3.0,1.0,1385.0,Unknown Listed By,False,True,37.78027,-122.5069,San Francisco,CA,1450000.0,SINGLE_FAMILY,4850.0
4732,Non Owner Occupied,True,Sold,5.0,3.0,2525.0,Unknown Listed By,False,True,37.743824,-122.4559,San Francisco,CA,2125000.0,SINGLE_FAMILY,7199.0
4733,Non Owner Occupied,True,Sold,4.0,4.0,2590.0,Unknown Listed By,True,True,37.737453,-122.44691,San Francisco,CA,2475000.0,SINGLE_FAMILY,8891.0
4734,Non Owner Occupied,True,Sold,4.0,3.0,2269.0,Unknown Listed By,False,True,37.738747,-122.41189,San Francisco,CA,2625000.0,SINGLE_FAMILY,9947.0
